id,created_at,text
1433740651493875719,2021-09-03 10:36:23,"Menteri Agama, Yaqut Cholil Qoumas mengecam perusakan tempat ibadah jemaat Ahmadiyah di Kabupaten Sintang, Kalimant… https://t.co/ivTMiTwuf4"
1433739077484888069,2021-09-03 10:30:08,"Laksamana Pertama TNI (Purn.) Nora Lelyana, dokter gigi lulusan Unair ini merupakan wanita pertama yang menjabat se… https://t.co/BtVapk1jzi"
1433737544672313351,2021-09-03 10:24:02,"RT @tempodotco: Seorang pejabat Pemkab Probolinggo menceritakan semua jabatan struktural, seperti kepala desa, lurah, hingga jabatan eselon…"
1433737502158852104,2021-09-03 10:23:52,RT @tempodotco: Tercatat dalam lima tahun terakhir ada 14 kepala daerah di Jawa Timur yang ditangkap oleh KPK. #TempoNasional https://t.co/…
1433736886451793920,2021-09-03 10:21:25,Politikus PKS Al Muzzammil Yusuf meminta Lemhannas untuk melakukan kajian serius terhadap fenomena munculnya buzzer… https://t.co/8p2COT4BRV
1433732990283120640,2021-09-03 10:05:57,Para anggota Koperasi Simpan (KSP) Pracico Inti Sejahtera kembali mendesak manajemen KSP Pracico untuk mengembalika… https://t.co/GgphPQfkPC
1433732238240194560,2021-09-03 10:02:57,Data pejabat yang ada di aplikasi Pedulilindungi akan ditutup. Hal ini menyusul tersebarnya data NIK Presiden Jokow… https://t.co/6IG3a1o4Jd
1433731279757791236,2021-09-03 09:59:09,"Yok Koeswoyo merupakan satu-satunya personil Koes Plus yang masih hidup. Hari ini, ia berulang tahun yang ke-78.… https://t.co/imlPrt9fAh"
1433731126120435716,2021-09-03 09:58:32,Audi Siapkan Mobil Bensin Terakhir Sebelum Beralih ke Listrik Seluruhnya https://t.co/Ibh9NceOq8 #TempoOtomotif
1433729068915068934,2021-09-03 09:50:22,Juru bicara TPNPB-OPM Sebby Sambom menyebut penyerangan itu dilakukan sebagai bentuk perang terhadap aparat keamana… https://t.co/H2IUhkzdyg
1433723704077262854,2021-09-03 09:29:03,Alasan Masih Jomlo padahal Sudah Berusaha Cari Pasangan https://t.co/SctfHPNhb1 #TempoCantik
1433722904827605020,2021-09-03 09:25:52,"Petugas telah menangkap dua pelaku penyerangan Pos Koramil Persiapan Kisor, Distrik Aifat Selatan, Kabupaten Maybra… https://t.co/YbSNY5wYU0"
1433722193993605122,2021-09-03 09:23:02,"Katie Taylor, Mantan Pemain Timnas Sepak Bola yang Kini Jadi Juara Sejati Tinju https://t.co/pfHXSsYOs3 #TempoSport"
1433720335455571970,2021-09-03 09:15:39,"Lewat kuasa hukumnya, Ayu Thalia melaporkan seseorang yang dituding telah menyebarkan percakapannya dengan Hotman P… https://t.co/chcVJysOSc"
1433717736648024071,2021-09-03 09:05:20,"Six data breach cases, both allegedly and confirmed, that happened in Indonesia for the past year and a half.… https://t.co/1S1laprbIM"
1433716843240255488,2021-09-03 09:01:47,Tercatat dalam lima tahun terakhir ada 14 kepala daerah di Jawa Timur yang ditangkap oleh KPK. #TempoNasional https://t.co/SWDTDbkNxh
1433716278577954818,2021-09-03 08:59:32,Kematian Akibat Kecelakaan Lalu Lintas di AS Melonjak di Awal 2021 https://t.co/7AXv70qzfT #TempoOtomotif
1433715352018382848,2021-09-03 08:55:51,RT @temponewsroom: Mantan perenang nasional Richard Sam Bera membuka usaha jamu sejak Desember 2020. Ia ingin jamu menjadi bagian gaya hidu…
1433714428373995522,2021-09-03 08:52:11,"RT @temponewsroom: Dua dosen Universitas Islam Indonesia, Yogyakarta, membuat inovasi pengolahan limbah medis menjadi bio-oil. Teknologi pe…"
1433714238455828484,2021-09-03 08:51:26,Penelitian telah menunjukkan tekanan kerja yang dialami dalam jangka waktu yang lama dapat memicu serangan jantung… https://t.co/hzNQdAYce3
1433713528037281794,2021-09-03 08:48:36,RT @temponewsroom: Angka gangguan kesehatan mental meningkat selama masa pandemi Covid-19. Banyak orang merasa kesepian dan ingin bunuh dir…
1433712586420219904,2021-09-03 08:44:52,"RT @temponewsroom: Peneliti bidang oseanografi LIPI, Dwi Listyo Rahayu, punya pengalaman tak terlupakan saat mengikuti ekspedisi di Filipin…"
1433712445411844099,2021-09-03 08:44:18,"Walaupun pingsan dapat menandakan suatu kondisi medis tertentu, namun terkadang pingsan juga dapat terjadi pada ses… https://t.co/AUXoNHGuGA"
1433711779947814913,2021-09-03 08:41:40,"RT @temponewsroom: Film Beckett berkisah tentang perburuan yang memancing paranoia. Tak ada tempat yang aman, tak ada orang yang bisa diper…"
1433711009953247236,2021-09-03 08:38:36,"Borneo FC Vs Persebaya, Aji Santoso Andalkan Pemain Lokal https://t.co/ROPTEPQiom #TempoBola"
1433711002818805760,2021-09-03 08:38:34,"BRI Liga 1: PSIS Vs Persela, Iwan Setiawan Sesumbar Akan Beri Imran Pelajaran https://t.co/N7XfM3bVUJ #TempoBola"
1433710995608793088,2021-09-03 08:38:33,"Borneo FC Vs Persebaya Surabaya, Ini Pesan Aji Santoso Untuk Bonek https://t.co/G0diAwthPi #TempoBola"
1433710954525564928,2021-09-03 08:38:23,RT @temponewsroom: Keberhasilan Taliban menguasai Afganistan dikhawatirkan memunculkan euforia kelompok radikal di Tanah Air. #MajalahTempo…
1433710472491003912,2021-09-03 08:36:28,"Polisi membenarkan saat penangkapan, Coki Pardede tengah menonton film dewasa. #TempoMetro https://t.co/hPnpjy6bDV"
1433710244652224512,2021-09-03 08:35:34,"Buttonscarves telah fokus mempercayakan penjualan produknya melalui platform e-commerce dari awal berdiri, salah sa… https://t.co/2ToqQjGB6G"
1433709541842046976,2021-09-03 08:32:46,RT @temponewsroom: Empat monolog perjuangan kemerdekaan dari Happy Salma dan Yulia Evina Bhara. Aktornya para pemain film seperti Chicco Je…
1433709312891785218,2021-09-03 08:31:51,“Belen(g) Lake” yang disebut Kunst membuat banyak orang mencari-cari di mana tempat yang dimaksudkan Kunst. Dari be… https://t.co/g0wh5osC5g
1433708325145702403,2021-09-03 08:27:56,RT @temponewsroom: Perupa Tisna Sanjaya menggelar pameran lukisan di tempat sampah Cigondewah. Pameran ini untuk menyadarkan masyarakat di…
1433707590458830855,2021-09-03 08:25:01,"Pemimpin KKB, Senaf Soll dipecat dari TNI pada tahun 2019 sesuai Putusan Mahkamah Militer III Jayapura terkait jual… https://t.co/hYEOlHcbKn"
1433707121476980742,2021-09-03 08:23:09,RT @temponewsroom: Banyak orang tertarik mengikuti meditasi daring karena tekanan dan frustrasi di tengah pandemi Covid-19. Latihan meditas…
1433706272063295493,2021-09-03 08:19:46,Pegawai KPI yang diduga sebagai pelaku perundungan dan pelecehan seksual telah dibebastugaskan untuk proses penyeli… https://t.co/pNSisgkdU5
1433705647342714881,2021-09-03 08:17:17,RT @korantempo: Dosen Universitas Syiah Kuala dihukum penjara gara-gara mengkritik hasil seleksi pegawai di kampusnya. Korban kesekian krim…
1433705102485770241,2021-09-03 08:15:08,"Polisi Selandia Baru menembak mati seorang ekstrimis yang disebut simpatisan ISIS, pelaku ditembak setelah menikam… https://t.co/UxxZWNztCR"
1433704369233416194,2021-09-03 08:12:13,"New York dan New Jersey dikejutkan oleh intensitas hujan yang sangat lebat pada Rabu malam tembus Kamis, 1-2 Septem… https://t.co/WIx6T5sIMl"
1433703574312153088,2021-09-03 08:09:03,Destinasi Wisata Menarik untuk Kamu yang Gemar Membaca https://t.co/mre32G9T1X #TempoTravel
1433701894032035841,2021-09-03 08:02:23,RT @korantempo: Sanksi Dewan Pengawas KPK kepada Lili Pintauli Siregar tak diikuti permintaan pengunduran diri. Memperburuk citra komisi an…
1433699448706662403,2021-09-03 07:52:40,RT @korantempo: Sistem ganjil-genap diuji coba setiap akhir pekan selama dua pekan berturut-turut. Pemerintah Kabupaten Bogor akan menyiapk…
1433698941267165187,2021-09-03 07:50:39,"Seorang pejabat Pemkab Probolinggo menceritakan semua jabatan struktural, seperti kepala desa, lurah, hingga jabata… https://t.co/NGkCbdPG9y"
1433698182119124992,2021-09-03 07:47:38,RT @korantempo: Kementerian Pendidikan mengklaim bahwa pembubaran BSNP tidak bertentangan dengan Undang-Undang Sisdiknas karena tetap ada l…
1433697474720399364,2021-09-03 07:44:49,Australia is providing AUS$101.9 million to support Indonesia’s national vaccine rollout through the AUS$523 millio… https://t.co/eDhYh64yT5
1433697406864924674,2021-09-03 07:44:33,Nissan Uji Coba Proses Daur Ulang Motor Kendaraan Listrik https://t.co/OtfwBWsApo #TempoOtomotif
1433696950851829760,2021-09-03 07:42:44,"RT @tempodotco: Dari hasil pemeriksaan sementara, Coki Pardede mengaku sudah menggunakan sabu sejak delapan bulan yang lalu. #TempoMetro ht…"
1433696910859128832,2021-09-03 07:42:35,"RT @tempodotco: MSA, korban dugaan pelecehan seksual dan perundungan di Komisi Penyiaran Indonesia (KPI), sempat meminta dipindahkan ke div…"
1433696893297573889,2021-09-03 07:42:30,"RT @tempodotco: Hasan Aminuddin, anggota DPR dan suami Bupati Probolinggo Puput Tantriana Sari diduga menjadi tokoh sentral dalam kasus jua…"
1433696878000889857,2021-09-03 07:42:27,RT @tempodotco: FBI dituding berbohong atau menghancurkan bukti yang mengaitkan Arab Saudi dengan para pembajak pesawat dalam peristiwa Ter…
1433696850167549956,2021-09-03 07:42:20,"RT @tempodotco: Suharso Monoarfa mengaku belum bisa menjawab waktu pasti pemindahan pusat pemerintahan di ibu kota baru, Kalimantan Timur.…"
1433696835458109449,2021-09-03 07:42:17,"RT @tempodotco: Guru Besar di Departemen Pulmonologi dan Ilmu Kedokteran Respirasi, FKUI, Tjandra Yoga Aditama, mengingatkan itu saat membe…"
1433696828835319808,2021-09-03 07:42:15,RT @tempodotco: Kendaraan tempur darat tak berawak multiguna robot tank Uran-9 disebut-sebut akan segera memperkuat militer Rusia. #TempoFo…
1433696822099206144,2021-09-03 07:42:13,"RT @tempodotco: Empat jenazah prajurit TNI yang gugur dalam serangan Kelompok Separatis Teroris disemayamkan di Kota Sorong, Papua Barat. #…"
1433696774628118528,2021-09-03 07:42:02,"RT @tempodotco: Komika Coki Pardede ditangkap dengan barang bukti sabu di kediamannya di Cisauk, Tangerang. #TempoFoto https://t.co/kJc97Kl…"
1433696758924677123,2021-09-03 07:41:58,"RT @tempodotco: Pemerintah Federal Australia pada Jumat, 3 September 2021, akan berupaya meyakinkan negara-negara bagian dan teritorial unt…"
1433696748967395330,2021-09-03 07:41:56,RT @tempodotco: Tarif layanan rapid test antigen untuk skrining Covid-19 di Bandara Soekarno-Hatta turun dari Rp 99 ribu menjadi Rp 85 Ribu…
1433696588958892040,2021-09-03 07:41:18,"RT @tempodotco: Komisi Pemberantasan Korupsi (KPK) rupanya sudah lama mengendus pergerakan Hasan Aminuddin, suami Bupati Probolinggo Puput…"
1433696581211934722,2021-09-03 07:41:16,RT @tempodotco: Komisioner Komisi Penyiaran Indonesia (KPI) Nuning Rodiyah menyatakan  sudah menyerahkan seluruh proses hukum dugaan pelece…
1433696332699496450,2021-09-03 07:40:17,"Bintang top Korea Selatan, Song Joong Ki menjadi Star Ambassador Scarlett Whitening, produk kecantikan milik Felicy… https://t.co/wfPH0Efkvq"
1433696290110464006,2021-09-03 07:40:07,RT @korantempo: Menteri Pendidikan Nadiem Makarim menghapus Badan Standar Nasional Pendidikan per 31 Agustus lalu. Sejumlah pegiat menilain…
1433695102879232007,2021-09-03 07:35:23,"Dalam petikan dakwaan, KPK menyebut total uang yang diterima Robin diduga mencapai Rp 11,025 miliar. #TempoNasional https://t.co/0S8TWAyg3A"
1433693764602646528,2021-09-03 07:30:04,"Hyundai Indonesia Perkenalkan Robot Pintar Spot, Apa Hebatnya? https://t.co/PvE54ksrGC #TempoOtomotif"
1433693757669474305,2021-09-03 07:30:03,Besaran Diskon Mitsubishi Xpander dan Xpander Cross Setelah PPnBM 25 Persen https://t.co/4EOdCUfVn3 #TempoOtomotif
1433693632196874243,2021-09-03 07:29:33,3 Perawatan Kulit yang Penting Dilakukan setelah Melahirkan https://t.co/YKQHEPti9J #TempoCantik
1433692596606357505,2021-09-03 07:25:26,Simak tips dari Kominfo untuk mencegah penyalahgunaan KTP ketika hendak dikirimkan ke orang lain. #TempoTekno https://t.co/t6OpIwUR0M
1433692501638987778,2021-09-03 07:25:03,Badminton Paralimpiade Tokyo: Indonesia Punya 2 Wakil di Semifinal Tunggal Putra https://t.co/jyzNIkDDG1 #TempoSport
1433690785908604932,2021-09-03 07:18:14,Sertifikat vaksinasi atas nama Presiden Jokowi beredar luas di Twitter. Sertifikat vaksinasi itu memuat nama data p… https://t.co/H69Dcqrj2N
1433688841026617344,2021-09-03 07:10:31,"Aktor laga, Jet Li dan pemeran Mulan, Liu Yifei dikabarkan akan menyusul aktris, Vicki Zhao yang namanya dihilangka… https://t.co/eZwREb6oZD"
1433688739742511109,2021-09-03 07:10:06,"Di Muara Baru, Puan ajak Masyarakat Gotong Royong https://t.co/55G4pk4WR0 #TempoVideo"
1433688732641554435,2021-09-03 07:10:05,"Viral, Burung Bangau Hampiri Nelayan di Tengah Laut, Dipeluk seperti Bayi https://t.co/Vbx3nP0cyh #TempoVideo"
1433688725637124096,2021-09-03 07:10:03,Yang Perlu Dilakukan bila Asam Urat Tinggi https://t.co/PjLK6pWK25 #TempoGaya
1433688538801790977,2021-09-03 07:09:18,RT @korantempo: Stasiun Sudirman direnovasi untuk mendukung integrasi transportasi di kawasan Dukuh Atas. Renovasi Stasiun Sudirman harus m…
1433687338610089993,2021-09-03 07:04:32,RT @tempodotco: Berikut ini adalah sejumlah fakta yang Tempo himpun mengenai perkembangan terkini proyek kereta cepat tersebut. #TempoBisni…
1433687318611697669,2021-09-03 07:04:28,"RT @tempodotco: Dosen Universitas Syiah Kuala (Unsyiah) Banda Aceh, Saiful Mahdi, mulai menjalani eksekusi putusan vonis terhadap dirinya d…"
1433687307119304705,2021-09-03 07:04:25,"RT @tempodotco: Sekitar 142 spesies pohon ditemukan telah punah, serta lebih dari 440 memiliki kurang dari 50 pohon individu di alam liar.…"
1433687226337017858,2021-09-03 07:04:06,RT @tempodotco: Kementerian Perencanaan Pembangunan Nasional PPN/Bappenas memastikan draf Rancangan Undang-undang Ibu Kota Negara telah sel…
1433687170888306690,2021-09-03 07:03:52,RT @tempodotco: Beberapa kasus pembobolan data perusahaan berujung pada peretas atau hacker yang meminta tebusan. #TempoTekno https://t.co/…
1433687139292569610,2021-09-03 07:03:45,RT @tempodotco: Tempo menghimpun perkembangan terbaru mengenai rencana pemindahan Ibu Kota tersebut. Berikut rinciannya. #TempoBisnis https…
1433687099211857926,2021-09-03 07:03:35,"RT @tempodotco: Menurut industri militer Rusia, Project 636 dianggap salah satu Kapal Selam diesel paling tenang di dunia dengan sistem sen…"
1433687084624060417,2021-09-03 07:03:32,RT @tempodotco: Kasus penembakan oleh Kelompok Kriminal Bersenjata atau KKB kembali terjadi. Teranyar terjadi di Posramil Kisor Distrik Aif…
1433687073769222151,2021-09-03 07:03:29,"RT @tempodotco: Cukup banyak jumlah pejuang Taliban yang telah menukar senjatanya, AK-47, dengan senapan serbu versi Amerika yang lebih mod…"
1433687042391633922,2021-09-03 07:03:22,RT @tempodotco: Politikus Partai Keadilan Sejahtera (PKS) Al Muzzammil Yusuf meminta Lembaga Ketahanan Nasional (Lemhannas) untuk melakukan…
1433687026218373120,2021-09-03 07:03:18,RT @tempodotco: Jenazah empat anggota TNI Angkatan Darat yang gugur dalam pertempuran dengan kelompok kriminal bersenjata (KKB) di Kabupate…
1433686336892932098,2021-09-03 07:00:33,Berikut kronologinya hingga Kemenkes menonaktifkan aplikasi tersebut. #TempoTekno https://t.co/HY1RT2ZFjo
1433686222568787968,2021-09-03 07:00:06,RT @korantempo: Jembatan yang menghubungkan Stasiun LRT Dukuh Atas dengan Stasiun KRL Sudirman itu akan memudahkan integrasi moda transport…
1433685903101218816,2021-09-03 06:58:50,Lagu Bella Ciao yang menjadi lagu tema serial Money Heist memiliki cerita sendiri di baliknya. #TempoSeleb https://t.co/TpDkqW1Cu9
1433685437235617795,2021-09-03 06:56:59,RT @tempo_english: House of Representatives (DPR) legislator Al Muzzammil Yusuf in a hearing on Thursday called for The National Resilience…
1433684949777870848,2021-09-03 06:55:03,Komnas HAM Kawal Perundungan Pegawai KPI https://t.co/sXiA2Q5OW6 #TempoVideo
1433683360375717892,2021-09-03 06:48:44,Kepala Satuan Narkoba Polres Metro Tangerang Kota Ajun Komisaris Pratomo Widodo menerangkan cara komika Coki Parded… https://t.co/uRSLJnxzt1
1433682924746915850,2021-09-03 06:47:00,"Jokowi menerima kunjungan kehormatan dari Menteri Negara Urusan Perdagangan Luar Negeri Persatuan Emirat Arab, Than… https://t.co/KeiItdB5nA"
1433682579299831809,2021-09-03 06:45:38,"Komisi Pemberantasan Korupsi menyebut mantan penyidik KPK, Stepanus Robin Pattuju menerima uang sebanyak Rp 5 milia… https://t.co/BCE5EoyDng"
1433682214533795841,2021-09-03 06:44:11,Juru bicara TPNPB-OPM Sebby Sambom menyebut penyerangan itu dilakukan sebagai bentuk perang terhadap aparat keamana… https://t.co/D5gGcMhS7J
1433682001551233026,2021-09-03 06:43:20,Konsumen yang ingin mengubah penerbangannya selama periode ini disarankan untuk mengubah pembeliannya menjadi akun… https://t.co/eUscZhKHWg
1433681535488561153,2021-09-03 06:41:29,"Gubernur DKI Jakarta Anies Baswedan mengatakan tersisa 2,7 juta warga ber-KTP DKI yang belum divaksin Covid-19. Mer… https://t.co/OUg9WBspvn"
1433681442383360008,2021-09-03 06:41:07,"Paralimpiade Tokyo: Fredy Setiawan Lolos ke Semifinal, Hary dan Ukun Tersingkir https://t.co/nVdLvL3yur #TempoSport"
1433681434711977984,2021-09-03 06:41:05,"Cristiano Ronaldo Punya 97 Juta Pengikut di Twitter, Ini 57 Akun yang Diikutinya https://t.co/lwOmd2OkN7 #TempoSport"
1433681427627839489,2021-09-03 06:41:03,"BRI Liga 1: Brian Ferreira Absen, PSIS Semarang Siapkan Skema Ini https://t.co/pqBgtOy6pe #TempoBola"
1433681180625309699,2021-09-03 06:40:04,"Bentuk Bullying di Kantor, Apa Dampak, dan Cara Menghadapi Rekan Kerja Perisak https://t.co/XsXWc1Dkks #TempoGaya"
1433681173788590085,2021-09-03 06:40:02,Sehatkah Tidur dalam Keadaan Lampu Menyala? Begini Faktanya https://t.co/lo2i12XplH #TempoGaya
1433680704588566532,2021-09-03 06:38:11,"Komnas HAM mengagendakan akan menerima aduan MS, korban dugaan kekerasan seksual di kantor Komisi Penyiaran Indones… https://t.co/J1zz8AaWVH"
1433680451810459650,2021-09-03 06:37:10,RT @korantempo: Pada 1 September lalu Pertamina menuntaskan pembentukan enam subholding. Restrukturisasi itu diharapkan membuat tugas tiap…
1433680401743052801,2021-09-03 06:36:58,"Survei yang dilakukan perusahaan keamanan siber Trend Micro bekerja sama dengan Ponemon Institute, Amerika Serikat,… https://t.co/UxcK0OXiKl"
1433680057805918208,2021-09-03 06:35:36,Berikut beberapa fakta mengenai Coki Pardede. #TempoMetro https://t.co/8vuRq8DuDn
1433679797805215749,2021-09-03 06:34:34,PM Jepang Yoshihide Suga dikabarkan segara mengundurkan diri bulan ini. #TempoDunia https://t.co/iGaTkwaA8E
1433679547631747074,2021-09-03 06:33:35,"Ibu kota baru di Kabupaten Penaman Paser Utara, Kalimantan Timur, direncanakan bakal memiliki Tower Penajam yang ti… https://t.co/4B9mMF4GQk"
1433679270283337729,2021-09-03 06:32:29,"Australia mengirimkan 500 ribu dosis vaksin virus corona untuk Indonesia, sebagai bagian dari kemitraan dengan teta… https://t.co/JZMUGRf9mS"
1433678909418065922,2021-09-03 06:31:03,Risma mengapresiasi pemerintah daerah yang berani mencoret nama penerima yang tidak layak mendapat bantuan sosial a… https://t.co/RcVqU9quQ0
1433678510539751426,2021-09-03 06:29:28,RT @tempo_english: Bappenas Head says 2022 will be an economic recovery momentum as the pandemic is forecasted to be an endemic along with…
1433678422220296193,2021-09-03 06:29:06,RT @korantempo: Kementerian BUMN menyiapkan proses IPO PT Pertamina Geothermal Energy dan PT Pertamina International Shipping. Banyak lemba…
1433677434155462656,2021-09-03 06:25:11,Wakil Ketua DPR Azis Syamsuddin diduga memberikan uang senilai Rp 3.099.887.000 dan US$ 36 ribu kepada penyidik KPK… https://t.co/RV88QUGqke
1433677046689849346,2021-09-03 06:23:39,"Pengusaha dan Youtuber, Indra Kenz menarik perhatian netizen saat memberikan tambahan hadiah kepada Lord Adi atau S… https://t.co/WYcmXbboUB"
1433676410371993602,2021-09-03 06:21:07,"Menurut Komisi Perlindungan Data Irlandia (DPC), aplikasi pesan itu tidak memberikan informasi perlindungan data ya… https://t.co/rHPQlQmLzQ"
1433676193698443265,2021-09-03 06:20:15,RT @korantempo: Pertamina menuntaskan pembentukan enam subholding anak usaha. Ekonom khawatir segregasi bisnis akan membuat anak usaha Pert…
1433675636938194946,2021-09-03 06:18:02,"Ma’ruf Amin mengingatkan, meski ada kelonggaran kebijakan dari pemerintah, pelajar dan kalangan akademikus tidak bo… https://t.co/ekY5H7Stek"
1433674189349609483,2021-09-03 06:12:17,RT @korantempo: Layanan pemeriksaan kesehatan masih menggunakan reagen tes antigen stok lama. Mereka juga menawarkan hasil tes Covid-19 cep…
1433673623647125508,2021-09-03 06:10:02,"Pengunjung Alami Patah Tulang, Roller Coaster di Jepang Ditutup https://t.co/2NAxLmW7AA #TempoVideo"
1433671980381716480,2021-09-03 06:03:31,RT @korantempo: BUMN berbondong-bondong menjajal bisnis Internet yang sedang moncer pada masa pandemi. Pendapatan dari bisnis Internet diha…
1433671204049539075,2021-09-03 06:00:26,Berikut daftar makanan super yang membantu menjaga tekanan darah tetap terkendali. #TempoCantika https://t.co/w3QqvfDcwi
1433670469308145666,2021-09-03 05:57:30,RT @korantempo: Pemerintah akan menyatukan bisnis Internet PLN dengan Telkom. Konsolidasi bisnis Internet BUMN akan mirip dengan pembentuka…
1433668319542796292,2021-09-03 05:48:58,RT @korantempo: Dugaan pelecehan seksual di Komisi Penyiaran Indonesia tersebar luas setelah penyintas menyebarkan surat terbuka untuk Joko…
1433666665821073410,2021-09-03 05:42:24,"RT @korantempo: Viral dugaan pelecehan seksual yang menimpa pegawai KPI Pusat membuat tiga lembaga negara bergerak cepat. Kepolisian, Komna…"
1433666591418245123,2021-09-03 05:42:06,"FIM MiniGP Berlangsung di Mandalika pada 2022, Kompetisi Buat Pembalap Muda https://t.co/PznxQ53Dir #TempoTravel"
1433660453930946560,2021-09-03 05:17:42,"Banyak kegiatan-kegiatan pemerintah, baik di tingkat kabupaten maupun di kecamatan hingga desa, Zulmi tampil untuk… https://t.co/x1AtYiiovv"
1433660049180618752,2021-09-03 05:16:06,Stop 6 Kebiasaan Ini ketika Memasak https://t.co/BoCjAtIxET #TempoCantik
1433660042234908674,2021-09-03 05:16:04,Mahasiswa Universitas Muhammadiyah Malang Bikin Masker Wajah dari Kulit Mangga https://t.co/ehwbCnlvXO #TempoCantik
1433660035444338688,2021-09-03 05:16:03,"Audi GrandSphere, Ini Mobil Listrik Otonom Disiapkan Jadi Jet Pribadi di Jalanan https://t.co/f8nolyXC0F #TempoOtomotif"
1433659279848792069,2021-09-03 05:13:03,"Pensiun Akhir Musim Ini, Kimi Raikkonen Bilang Tak Akan Rindukan Formula 1 https://t.co/AYHMlxoPnp #TempoSport"
1433658972783792132,2021-09-03 05:11:49,Kegiatan tersebut diketahui dari surat pemberitahuan Camat Leces kepada Kepala Desa Warujinggo dan Clarak. Surat it… https://t.co/fcmgYtZONQ
1433658403058905102,2021-09-03 05:09:34,Memahami Emosi Lansia agar Jauh dari Gangguan Psikologis https://t.co/1U7gW9YF5O #TempoGaya
1433658395530199042,2021-09-03 05:09:32,Survei: 81 Persen Perusahaan di Indonesia Berpotensi Alami Kebocoran Data https://t.co/fOOVt7FtQo #TempoVideo
1433657710524780547,2021-09-03 05:06:48,"Baru-baru ini, Zulmi Noor Hasani, melakukan kunjungan silaturahmi dan pemberian bingkisan masing-masing kepada 10 i… https://t.co/6INlxOxowH"
1433656923501383682,2021-09-03 05:03:41,RT @korantempo: Korban UU ITE terus bertambah hanya karena kritik mereka terhadap kebijakan pemerintah ataupun kampus di grup percakapan te…
1433656606042968064,2021-09-03 05:02:25,"Mantan Bupati Probolinggo Hasan Aminuddin dikabarkan tengah menyiapkan putranya, Zulmi Noor Hasani untuk maju di pe… https://t.co/eg02Vayl2Y"
1433655427900665857,2021-09-03 04:57:44,"Berdasarkan Laporan Harta Kekayaan Penyelenggara Negara (LHKPN) yang disampaikan ke KPK pada Februari 2021, Puput t… https://t.co/kNeSIEjKeI"
1433654622770454528,2021-09-03 04:54:32,"Jaga Kesehatan Mental, Otak dan Tubuh dengan Kenari https://t.co/nu0oswFlCJ #TempoGaya"
1433653904567271429,2021-09-03 04:51:41,"Puput diketahui memiliki sejumlah kendaraan, mulai dari Nissan Terra, Toyota Camry berpelat merah, Jeep Wrangler Ru… https://t.co/X8ny81Edbw"
1433651168702451713,2021-09-03 04:40:49,"Puput Tantriana Sari menjadi Bupati Probolinggo sejak 2013 dengan diusung Partai NasDem. Dia menggantikan suaminya,… https://t.co/AN5NcwjtLn"
1433649879490785281,2021-09-03 04:35:41,"Juniver Girsang, mengatakan telah mengirimkan somasi kedua bagi Direktur Eksekutif Lokataru, Haris Azhar dan Koordi… https://t.co/9OFS4Z4yII"
1433649064495575043,2021-09-03 04:32:27,"Kemudian, empat orang lagi adalah penerima suap. Dua di antaranya adalah Puput Tantriana dan sang suami, Hasan Amin… https://t.co/ZKdZoDYiWK"
1433648844378570755,2021-09-03 04:31:35,BMW Targetkan Pengurangan Emisi Karbon 40 Persen pada 2030 https://t.co/vCFRnB1SZ9 #TempoOtomotif
1433648836677824518,2021-09-03 04:31:33,"Janji Hyundai Genesis Hanya Akan Produksi Mobil Listrik, Lihat Daftarnya https://t.co/q6UUGxa8SN #TempoOtomotif"
1433648695086444552,2021-09-03 04:30:59,"Dari hasil pemeriksaan sementara, Coki Pardede mengaku sudah menggunakan sabu sejak delapan bulan yang lalu.… https://t.co/aemyzVd0ZH"
1433648505394917381,2021-09-03 04:30:14,"Di era inilah terbentuknya band asal Tuban, Jawa Timur Koes Plus. Dengan popularitasnya, Koes Plus menjadi salahsat… https://t.co/ezfZ9T7o61"
1433648316437331971,2021-09-03 04:29:29,KPK memanggil 17 tersangka kasus dugaan jual-beli jabatan yang menyeret Bupati Probolinggo Puput Tantriana Sari. Me… https://t.co/C92Xgh6neK
1433648127626518529,2021-09-03 04:28:44,Pembahasan RUU Ibu Kota Negara (IKN) masih menunggu surat dari Presiden Jokowi kepada pimpinan DPR. Bagaimana pelua… https://t.co/xVU8XqyjV4
1433647968171687937,2021-09-03 04:28:06,"Hungaria Vs Inggris 0-4, Raheem Sterling Cs Dapat Perlakuan Rasis https://t.co/jeqyqszfuI #TempoBola"
1433647960881987585,2021-09-03 04:28:04,Klasemen Kualifikasi Piala Dunia 2022 Zona Conmebol: Brasil dan Argentina Menang https://t.co/Nr06zT4nYm #TempoBola
1433647953638395913,2021-09-03 04:28:02,"Hasil Kualifikasi Piala Dunia 2022, Chile Vs Brasil 0-1 https://t.co/1QBlz5E4AK #TempoBola"
1433647952363352066,2021-09-03 04:28:02,Wakil Ketua KPK Alexander Marwata mengatakan ada 22 orang yang ditetapkan sebagai tersangka dalam perkara ini. 18 o… https://t.co/BXEg02Yccc
1433647908696461316,2021-09-03 04:27:51,"Satuan Narkoba Polres Metro Jakarta Barat membongkar laboratorium sabu di kompleks perumahan mewah di Karawaci, Tan… https://t.co/HYtXM1jnsd"
1433647662151069704,2021-09-03 04:26:53,"MSA, korban dugaan pelecehan seksual dan perundungan di Komisi Penyiaran Indonesia (KPI), sempat meminta dipindahka… https://t.co/Yr8QyYcImD"
